CD_STATION,CD_PARAMETRE,NBANASPERTS1,MA_MOY,NBQUANTIF,NORME_DCE,LB_PARAMETRE
06521X0019/SCE,1136,4,"0,025",0,"0,1",Chlortoluron
06521X0019/SCE,1137,4,"0,01",0,"0,1",Cyanazine
06521X0019/SCE,1139,4,"0,025",0,"0,1",Cymoxanil
06521X0019/SCE,1140,4,"0,05",0,"0,1",Cyperméthrine
06521X0019/SCE,1141,4,"0,025",0,"0,1","2,4-D"
06521X0019/SCE,1142,4,"0,025",0,"0,1","2,4-DB"
06521X0019/SCE,1146,4,"0,005",0,"0,1",DDE 44'
06521X0019/SCE,1147,4,"0,005",0,"0,1",DDT 24'
06521X0019/SCE,1148,4,"0,01",0,"0,1",DDT 44'
06521X0019/SCE,1149,4,"0,05",0,"0,1",Deltaméthrine
06521X0019/SCE,1155,4,"0,01",0,"0,1",Desmétryne
06521X0019/SCE,1157,4,"0,01",0,"0,1",Diazinon
06521X0019/SCE,1169,4,"0,025",0,"0,1",Dichlorprop
06521X0019/SCE,1170,4,"0,005",0,"0,1",Dichlorvos
06521X0019/SCE,1173,4,"0,005",0,"0,03",Dieldrine
06521X0019/SCE,1175,4,"0,01",0,"0,1",Diméthoate
06521X0019/SCE,1176,4,"0,025",0,"0,1",Dinoterbe
06521X0019/SCE,1177,4,"0,025",0,"0,1",Diuron
06521X0019/SCE,1178,4,"0,01",0,"0,1",Endosulfan alpha
06521X0019/SCE,1179,4,"0,025",0,"0,1",Endosulfan bêta
06521X0019/SCE,1181,4,"0,01",0,"0,1",Endrine
06521X0019/SCE,1184,4,"0,0175",0,"0,1",Ethofumésate
06521X0019/SCE,1187,4,"0,01",0,"0,1",Fénitrothion
06521X0019/SCE,1189,4,"0,02875",0,"0,1",Fenpropimorphe
06521X0019/SCE,1190,4,"0,005",0,"0,1",Fenthion
06521X0019/SCE,1192,4,"0,05",0,"0,1",Folpel
06521X0019/SCE,1194,4,"0,025",0,"0,1",Flusilazole
06521X0019/SCE,1197,4,"0,01",0,"0,03",Heptachlore
06521X0019/SCE,1200,4,"0,01",0,"0,1",Hexachlorocyclohexane alpha
06521X0019/SCE,1201,4,"0,005",0,"0,1",Hexachlorocyclohexane bêta
06521X0019/SCE,1202,4,"0,0175",0,"0,1",Hexachlorocyclohexane delta
06521X0019/SCE,1203,4,"0,0085",0,"0,1",Hexachlorocyclohexane gamma
06521X0019/SCE,1205,4,"0,025",0,"0,1",Ioxynil
06521X0019/SCE,1206,4,"0,01",0,"0,1",Iprodione
06521X0019/SCE,1207,4,"0,025",0,"0,1",Isodrine
06521X0019/SCE,1208,4,"0,025",0,"0,1",Isoproturon
06521X0019/SCE,1209,4,"0,025",0,"0,1",Linuron
06521X0019/SCE,1210,4,"0,01",0,"0,1",Malathion
06521X0019/SCE,1212,4,"0,025",0,"0,1","2,4-MCPA"
06521X0019/SCE,1213,4,"0,025",0,"0,1","2,4-MCPB"
06521X0019/SCE,1214,4,"0,025",0,"0,1",Mécoprop
06521X0019/SCE,1215,4,"0,05",0,"0,1",Métamitrone
06521X0019/SCE,1216,4,"0,025",0,"0,1",Méthabenzthiazuron
06521X0019/SCE,1217,4,"0,005",0,"0,1",Méthidathion
06521X0019/SCE,1218,4,"0,025",0,"0,1",Méthomyl
06521X0019/SCE,1221,4,"0,0175",0,"0,1",Métolachlore
06521X0019/SCE,1222,4,"0,025",0,"0,1",Métoxuron
06521X0019/SCE,1225,4,"0,025",0,"0,1",Métribuzine
06521X0019/SCE,1226,4,"0,01",0,"0,1",Mévinphos
06521X0019/SCE,1228,4,"0,025",0,"0,1",Monuron
06521X0019/SCE,1232,4,"0,01",0,"0,1",Parathion éthyl
06521X0019/SCE,1233,4,"0,025",0,"0,1",Parathion méthyl
06521X0019/SCE,1234,4,"0,025",0,"0,1",Pendiméthaline
06521X0019/SCE,1236,4,"0,025",0,"0,1",Phenmédiphame
06521X0019/SCE,1237,4,"0,01",0,"0,1",Phosalone
06521X0019/SCE,1253,4,"0,05",0,"0,1",Prochloraz
06521X0019/SCE,1254,4,"0,0125",0,"0,1",Prométryne
06521X0019/SCE,1255,4,"0,025",0,"0,1",Propargite
06521X0019/SCE,1256,4,"0,0125",0,"0,1",Propazine
06521X0019/SCE,1257,4,"0,05",0,"0,1",Propiconazole
06521X0019/SCE,1260,4,"0,005",0,"0,1",Pyrimiphos-éthyl
06521X0019/SCE,1262,4,"0,01",0,"0,1",Secbuméton
06521X0019/SCE,1263,4,"0,0225",0,"0,1",Simazine
06521X0019/SCE,1264,4,"0,025",0,"0,1","2,4,5-T"
06521X0019/SCE,1266,4,"0,01",0,"0,1",Terbuméton
06521X0019/SCE,1268,4,"0,015",0,"0,1",Terbuthylazine
06521X0019/SCE,1269,4,"0,01",0,"0,1",Terbutryne
06521X0019/SCE,1280,4,"0,025",0,"0,1",Triadiménol
06521X0019/SCE,1281,4,"0,025",0,"0,1",Triallate
06521X0019/SCE,1287,4,"0,025",0,"0,1",Trichlorfon
06521X0019/SCE,1288,4,"0,025",0,"0,1",Triclopyr
06521X0019/SCE,1289,4,"0,01",0,"0,1",Trifluraline
06521X0019/SCE,1291,4,"0,005",0,"0,1",Vinclozoline
06521X0019/SCE,1333,4,"0,025",0,"0,1",Carbétamide
06521X0019/SCE,1341,4,"0,025",0,"0,1",Chloronèbe
06521X0019/SCE,1353,4,"0,025",0,"0,1",Chlorsulfuron
06521X0019/SCE,1359,4,"0,02",0,"0,1",Cyprodinil
06521X0019/SCE,1360,4,"0,005",0,"0,1",Dichlofluanide
06521X0019/SCE,1402,4,"0,025",0,"0,1",Diéthofencarbe
06521X0019/SCE,1403,4,"0,025",0,"0,1",Diméthomorphe
06521X0019/SCE,1405,4,"0,025",0,"0,1",Hexaconazole
06521X0019/SCE,1406,4,"0,025",0,"0,1",Lénacile
06521X0019/SCE,1414,4,"0,005",0,"0,1",Propyzamide
06521X0019/SCE,1432,4,"0,0175",0,"0,1",Pyriméthanil
06521X0019/SCE,1463,4,"0,025",0,"0,1",Carbaryl
06521X0019/SCE,1464,4,"0,01",0,"0,1",Chlorfenvinphos
06521X0019/SCE,1473,4,"0,025",0,"0,1",Chlorothalonil
06521X0019/SCE,1480,4,"0,025",0,"0,1",Dicamba
06521X0019/SCE,1488,4,"0,025",0,"0,1",Diflubenzuron
06521X0019/SCE,1490,4,"0,025",0,"0,1",Dinitrocrésol(DNOC)
06521X0019/SCE,1491,4,"0,025",0,"0,1",Dinosèbe
06521X0019/SCE,1500,4,"0,025",0,"0,1",Fénuron
06521X0019/SCE,1503,4,"0,05",0,"0,1",Flutriafol
06521X0019/SCE,1506,4,"0,025",0,"0,1",Glyphosate
06521X0019/SCE,1510,4,"0,025",0,"0,1",Mercaptodiméthur
06521X0019/SCE,1515,4,"0,025",0,"0,1",Métobromuron
06521X0019/SCE,1519,4,"0,0225",0,"0,1",Napropamide
06521X0019/SCE,1520,4,"0,025",0,"0,1",Néburon
06521X0019/SCE,1523,4,"0,025",0,"0,1",Perméthrine
06521X0019/SCE,1528,4,"0,025",0,"0,1",Pirimicarbe
06521X0019/SCE,1532,4,"0,025",0,"0,1",Propanil
06521X0019/SCE,1660,4,"0,025",0,"0,1",Tetraconazole
06521X0019/SCE,1661,4,"0,015",0,"0,1",Tébutame
06521X0019/SCE,1662,4,"0,025",0,"0,1",Sulcotrione
06521X0019/SCE,1663,4,"0,025",0,"0,1",Pyrifenox
06521X0019/SCE,1664,4,"0,01",0,"0,1",Procymidone
06521X0019/SCE,1665,4,"0,025",0,"0,1",Phoxime
06521X0019/SCE,1666,4,"0,02",0,"0,1",Oxadixyl
06521X0019/SCE,1667,4,"0,02",0,"0,1",Oxadiazon
06521X0019/SCE,1668,4,"0,05",0,"0,1",Oryzalin
06521X0019/SCE,1669,4,"0,0175",0,"0,1",Norflurazon
06521X0019/SCE,1670,4,"0,0125",0,"0,1",Métazachlore
06521X0019/SCE,1672,4,"0,05",0,"0,1",Isoxaben
06521X0019/SCE,1673,4,"0,025",0,"0,1",Hexazinone
06521X0019/SCE,1675,4,"0,025",0,"0,1",Flurochloridone
06521X0019/SCE,1678,4,"0,02",0,"0,1",Dimethenamide
06521X0019/SCE,1679,4,"0,0225",0,"0,1",Dichlobenil
06521X0019/SCE,1680,4,"0,025",0,"0,1",Cyproconazole
06521X0019/SCE,1683,4,"0,025",0,"0,1",Chloroxuron
06521X0019/SCE,1686,4,"0,05",0,"0,1",Bromacil
06521X0019/SCE,1687,4,"0,02",0,"0,1",Benalaxyl
06521X0019/SCE,1688,4,"0,025",0,"0,1",Aclonifène
06521X0019/SCE,1694,4,"0,05",0,"0,1",Tébuconazole
06521X0019/SCE,1700,4,"0,025",0,"0,1",Fenpropidine
06521X0019/SCE,1706,4,"0,05",0,"0,1",Métalaxyl
06521X0019/SCE,1708,4,"0,025",0,"0,1",Piclorame
06521X0019/SCE,1709,4,"0,025",0,"0,1",Piperonyl butoxyde
06521X0019/SCE,1712,4,"0,025",0,"0,1",Propachlore
06521X0019/SCE,1742,4,"0,005",0,"0,1",Endosulfan sulfate
06521X0019/SCE,1744,4,"0,05",0,"0,1",Epoxiconazole
06521X0019/SCE,1749,4,"0,005",0,"0,03",Heptachlore époxyde trans
06521X0019/SCE,1757,4,"0,005",0,"0,1",Chlordane béta
06521X0019/SCE,1762,4,"0,025",0,"0,1",Penconazole
06521X0019/SCE,1763,4,"0,025",0,"0,1",Ethidimuron
06521X0019/SCE,1806,4,"0,05",0,"0,1",Aldicarbe sulfoxyde
06521X0019/SCE,1807,4,"0,05",0,"0,1",Aldicarbe sulfoné
06521X0019/SCE,1810,4,"0,05",0,"0,1",Clopyralide
06521X0019/SCE,1812,4,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
06521X0019/SCE,1814,4,"0,02",0,"0,1",Diflufenicanil
06521X0019/SCE,1829,4,"0,025",0,"0,1",Isofenphos
06521X0019/SCE,1859,4,"0,05",0,"0,1",Bromadiolone
06521X0019/SCE,1861,4,"0,02",0,"0,1",Bupirimate
06521X0019/SCE,1863,4,"0,025",0,"0,1",Cadusafos
06521X0019/SCE,1870,4,"0,025",0,"0,1",Diméfuron
06521X0019/SCE,1875,4,"0,025",0,"0,1",Hexaflumuron
06521X0019/SCE,1876,4,"0,05",0,"0,1",Hexythiazox
06521X0019/SCE,1877,4,"0,025",0,"0,1",Imidaclopride
06521X0019/SCE,1879,4,"0,025",0,"0,1",Metconazole
06521X0019/SCE,1881,4,"0,025",0,"0,1",Myclobutanil
06521X0019/SCE,1882,4,"0,025",0,"0,1",Nicosulfuron
06521X0019/SCE,1903,4,"0,0175",0,"0,1",Acétochlore
06521X0019/SCE,1905,4,"0,05",0,"0,1",Difénoconazole
06521X0019/SCE,1906,4,"0,025",0,"0,1",Fenbuconazole
06521X0019/SCE,1907,4,"0,025",0,"0,1",AMPA
06521X0019/SCE,1908,4,"0,0175",0,"0,1",Furalaxyl
06521X0019/SCE,1909,4,"0,05",0,"0,1",Haloxyfop-méthyl-R
06521X0019/SCE,1911,4,"0,02",0,"0,1",Imazaméthabenz-méthyl
06521X0019/SCE,1912,4,"0,05",0,"0,1",Métosulame
06521X0019/SCE,1913,4,"0,025",0,"0,1",Thifensulfuron méthyl
06521X0019/SCE,1937,4,"0,05",0,"0,1",Naptalame
06521X0019/SCE,1945,4,"0,025",0,"0,1",Isoxaflutole
06521X0019/SCE,2008,4,"0,025",0,"0,1",Flurtamone
06521X0019/SCE,2009,4,"0,025",0,"0,1",Fipronil
06521X0019/SCE,2012,4,"0,025",0,"0,1",Amidosulfuron
06521X0019/SCE,2013,4,"0,0175",0,"0,1",Anthraquinone
06521X0019/SCE,2017,4,"0,0175",0,"0,1",Clomazone
06521X0019/SCE,2028,4,"0,026875",0,"0,1",Quinoxyfen
06521X0019/SCE,2045,4,"0,01",0,"0,1",Terbuthylazine déséthyl
06521X0019/SCE,2070,4,"0,025",0,"0,1",Quizalofop éthyl
07011X0009/F,1083,1,"0,025",0,"0,1",Chlorpyriphos-éthyl
07011X0009/F,1092,1,"0,025",0,"0,1",Prosulfocarbe
07011X0009/F,1094,1,"0,025",0,"0,1",Lambda-cyhalothrine
07011X0009/F,1101,1,"0,015",0,"0,1",Alachlore
07011X0009/F,1102,1,"0,025",0,"0,1",Aldicarbe
07011X0009/F,1103,1,"0,005",0,"0,03",Aldrine
07011X0009/F,1104,1,"0,0275",0,"0,1",Amétryne
07011X0009/F,1105,1,"0,025",0,"0,1",Aminotriazole
07011X0009/F,1107,1,"0,015",0,"0,1",Atrazine
07011X0009/F,1108,1,"0,02",0,"0,1",Atrazine déséthyl
07011X0009/F,1109,1,"0,01",0,"0,1",Atrazine déisopropyl
07011X0009/F,1113,1,"0,025",0,"0,1",Bentazone
07011X0009/F,1125,1,"0,025",0,"0,1",Bromoxynil
07011X0009/F,1129,1,"0,025",0,"0,1",Carbendazime
07011X0009/F,1130,1,"0,025",0,"0,1",Carbofuran
07011X0009/F,1133,1,"0,04",0,"0,1",Chloridazone
07011X0009/F,1136,1,"0,025",0,"0,1",Chlortoluron
07011X0009/F,1137,1,"0,01",0,"0,1",Cyanazine
07011X0009/F,1139,1,"0,025",0,"0,1",Cymoxanil
07011X0009/F,1140,1,"0,05",0,"0,1",Cyperméthrine
07011X0009/F,1141,1,"0,025",0,"0,1","2,4-D"
07011X0009/F,1142,1,"0,025",0,"0,1","2,4-DB"
07011X0009/F,1146,1,"0,005",0,"0,1",DDE 44'
07011X0009/F,1147,1,"0,005",0,"0,1",DDT 24'
07011X0009/F,1148,1,"0,01",0,"0,1",DDT 44'
07011X0009/F,1149,1,"0,05",0,"0,1",Deltaméthrine
07011X0009/F,1155,1,"0,01",0,"0,1",Desmétryne
07011X0009/F,1157,1,"0,01",0,"0,1",Diazinon
07011X0009/F,1169,1,"0,025",0,"0,1",Dichlorprop
07011X0009/F,1170,1,"0,005",0,"0,1",Dichlorvos
07011X0009/F,1173,1,"0,005",0,"0,03",Dieldrine
07011X0009/F,1175,1,"0,01",0,"0,1",Diméthoate
07011X0009/F,1176,1,"0,025",0,"0,1",Dinoterbe
07011X0009/F,1177,1,"0,025",0,"0,1",Diuron
07011X0009/F,1178,1,"0,01",0,"0,1",Endosulfan alpha
07011X0009/F,1179,1,"0,025",0,"0,1",Endosulfan bêta
07011X0009/F,1181,1,"0,01",0,"0,1",Endrine
07011X0009/F,1184,1,"0,0175",0,"0,1",Ethofumésate
07011X0009/F,1187,1,"0,01",0,"0,1",Fénitrothion
07011X0009/F,1189,1,"0,035",0,"0,1",Fenpropimorphe
07011X0009/F,1190,1,"0,005",0,"0,1",Fenthion
07011X0009/F,1192,1,"0,05",0,"0,1",Folpel
07011X0009/F,1194,1,"0,025",0,"0,1",Flusilazole
07011X0009/F,1197,1,"0,01",0,"0,03",Heptachlore
07011X0009/F,1200,1,"0,01",0,"0,1",Hexachlorocyclohexane alpha
07011X0009/F,1201,1,"0,005",0,"0,1",Hexachlorocyclohexane bêta
07011X0009/F,1202,1,"0,0175",0,"0,1",Hexachlorocyclohexane delta
07011X0009/F,1203,1,"0,01",0,"0,1",Hexachlorocyclohexane gamma
07011X0009/F,1205,1,"0,025",0,"0,1",Ioxynil
07011X0009/F,1206,1,"0,01",0,"0,1",Iprodione
07011X0009/F,1207,1,"0,025",0,"0,1",Isodrine
07011X0009/F,1208,1,"0,025",0,"0,1",Isoproturon
07011X0009/F,1209,1,"0,025",0,"0,1",Linuron
07011X0009/F,1210,1,"0,01",0,"0,1",Malathion
07011X0009/F,1212,1,"0,025",0,"0,1","2,4-MCPA"
07011X0009/F,1213,1,"0,025",0,"0,1","2,4-MCPB"
07011X0009/F,1214,1,"0,025",0,"0,1",Mécoprop
07011X0009/F,1215,1,"0,05",0,"0,1",Métamitrone
07011X0009/F,1216,1,"0,025",0,"0,1",Méthabenzthiazuron
07011X0009/F,1217,1,"0,005",0,"0,1",Méthidathion
07011X0009/F,1218,1,"0,025",0,"0,1",Méthomyl
07011X0009/F,1221,1,"0,0175",0,"0,1",Métolachlore
07011X0009/F,1222,1,"0,025",0,"0,1",Métoxuron
07011X0009/F,1225,1,"0,025",0,"0,1",Métribuzine
07011X0009/F,1226,1,"0,01",0,"0,1",Mévinphos
07011X0009/F,1228,1,"0,025",0,"0,1",Monuron
07011X0009/F,1232,1,"0,01",0,"0,1",Parathion éthyl
07011X0009/F,1233,1,"0,025",0,"0,1",Parathion méthyl
07011X0009/F,1234,1,"0,025",0,"0,1",Pendiméthaline
07011X0009/F,1236,1,"0,025",0,"0,1",Phenmédiphame
07011X0009/F,1237,1,"0,01",0,"0,1",Phosalone
07011X0009/F,1253,1,"0,05",0,"0,1",Prochloraz
07011X0009/F,1254,1,"0,0125",0,"0,1",Prométryne
07011X0009/F,1255,1,"0,025",0,"0,1",Propargite
07011X0009/F,1256,1,"0,0125",0,"0,1",Propazine
07011X0009/F,1257,1,"0,05",0,"0,1",Propiconazole
07011X0009/F,1260,1,"0,005",0,"0,1",Pyrimiphos-éthyl
07011X0009/F,1262,1,"0,01",0,"0,1",Secbuméton
07011X0009/F,1263,1,"0,0225",0,"0,1",Simazine
07011X0009/F,1264,1,"0,025",0,"0,1","2,4,5-T"
07011X0009/F,1266,1,"0,01",0,"0,1",Terbuméton
07011X0009/F,1268,1,"0,015",0,"0,1",Terbuthylazine
07011X0009/F,1269,1,"0,01",0,"0,1",Terbutryne
07011X0009/F,1280,1,"0,025",0,"0,1",Triadiménol
07011X0009/F,1281,1,"0,025",0,"0,1",Triallate
07011X0009/F,1287,1,"0,025",0,"0,1",Trichlorfon
07011X0009/F,1288,1,"0,025",0,"0,1",Triclopyr
07011X0009/F,1289,1,"0,01",0,"0,1",Trifluraline
07011X0009/F,1291,1,"0,005",0,"0,1",Vinclozoline
07011X0009/F,1333,1,"0,025",0,"0,1",Carbétamide
07011X0009/F,1341,1,"0,025",0,"0,1",Chloronèbe
07011X0009/F,1353,1,"0,025",0,"0,1",Chlorsulfuron
07011X0009/F,1359,1,"0,02",0,"0,1",Cyprodinil
07011X0009/F,1360,1,"0,005",0,"0,1",Dichlofluanide
07011X0009/F,1402,1,"0,025",0,"0,1",Diéthofencarbe
07011X0009/F,1403,1,"0,025",0,"0,1",Diméthomorphe
07011X0009/F,1405,1,"0,025",0,"0,1",Hexaconazole
07011X0009/F,1406,1,"0,025",0,"0,1",Lénacile
07011X0009/F,1414,1,"0,005",0,"0,1",Propyzamide
07011X0009/F,1432,1,"0,0175",0,"0,1",Pyriméthanil
07011X0009/F,1463,1,"0,025",0,"0,1",Carbaryl
07011X0009/F,1464,1,"0,01",0,"0,1",Chlorfenvinphos
07011X0009/F,1473,1,"0,025",0,"0,1",Chlorothalonil
07011X0009/F,1480,1,"0,025",0,"0,1",Dicamba
07011X0009/F,1488,1,"0,025",0,"0,1",Diflubenzuron
07011X0009/F,1490,1,"0,025",0,"0,1",Dinitrocrésol(DNOC)
07011X0009/F,1491,1,"0,025",0,"0,1",Dinosèbe
07011X0009/F,1500,1,"0,025",0,"0,1",Fénuron
07011X0009/F,1503,1,"0,05",0,"0,1",Flutriafol
07011X0009/F,1506,1,"0,025",0,"0,1",Glyphosate
07011X0009/F,1510,1,"0,025",0,"0,1",Mercaptodiméthur
07011X0009/F,1515,1,"0,025",0,"0,1",Métobromuron
07011X0009/F,1519,1,"0,0225",0,"0,1",Napropamide
07011X0009/F,1520,1,"0,025",0,"0,1",Néburon
07011X0009/F,1523,1,"0,025",0,"0,1",Perméthrine
07011X0009/F,1528,1,"0,025",0,"0,1",Pirimicarbe
07011X0009/F,1532,1,"0,025",0,"0,1",Propanil
07011X0009/F,1660,1,"0,025",0,"0,1",Tetraconazole
07011X0009/F,1661,1,"0,015",0,"0,1",Tébutame
07011X0009/F,1662,1,"0,025",0,"0,1",Sulcotrione
07011X0009/F,1663,1,"0,025",0,"0,1",Pyrifenox
07011X0009/F,1664,1,"0,01",0,"0,1",Procymidone
07011X0009/F,1665,1,"0,025",0,"0,1",Phoxime
07011X0009/F,1666,1,"0,02",0,"0,1",Oxadixyl
07011X0009/F,1667,1,"0,02",0,"0,1",Oxadiazon
07011X0009/F,1668,1,"0,05",0,"0,1",Oryzalin
07011X0009/F,1669,1,"0,025",0,"0,1",Norflurazon
07011X0009/F,1670,1,"0,0125",0,"0,1",Métazachlore
07011X0009/F,1672,1,"0,05",0,"0,1",Isoxaben
07011X0009/F,1673,1,"0,025",0,"0,1",Hexazinone
07011X0009/F,1675,1,"0,025",0,"0,1",Flurochloridone
07011X0009/F,1678,1,"0,02",0,"0,1",Dimethenamide
07011X0009/F,1679,1,"0,0225",0,"0,1",Dichlobenil
07011X0009/F,1680,1,"0,025",0,"0,1",Cyproconazole
07011X0009/F,1683,1,"0,025",0,"0,1",Chloroxuron
07011X0009/F,1686,1,"0,05",0,"0,1",Bromacil
07011X0009/F,1687,1,"0,02",0,"0,1",Benalaxyl
07011X0009/F,1688,1,"0,025",0,"0,1",Aclonifène
07011X0009/F,1694,1,"0,05",0,"0,1",Tébuconazole
07011X0009/F,1700,1,"0,025",0,"0,1",Fenpropidine
07011X0009/F,1706,1,"0,05",0,"0,1",Métalaxyl
07011X0009/F,1708,1,"0,025",0,"0,1",Piclorame
07011X0009/F,1709,1,"0,025",0,"0,1",Piperonyl butoxyde
07011X0009/F,1712,1,"0,025",0,"0,1",Propachlore
07011X0009/F,1742,1,"0,005",0,"0,1",Endosulfan sulfate
07011X0009/F,1744,1,"0,05",0,"0,1",Epoxiconazole
07011X0009/F,1749,1,"0,005",0,"0,03",Heptachlore époxyde trans
07011X0009/F,1757,1,"0,005",0,"0,1",Chlordane béta
07011X0009/F,1762,1,"0,025",0,"0,1",Penconazole
07011X0009/F,1763,1,"0,025",0,"0,1",Ethidimuron
07011X0009/F,1806,1,"0,05",0,"0,1",Aldicarbe sulfoxyde
07011X0009/F,1807,1,"0,05",0,"0,1",Aldicarbe sulfoné
07011X0009/F,1810,1,"0,05",0,"0,1",Clopyralide
07011X0009/F,1812,1,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
07011X0009/F,1814,1,"0,02",0,"0,1",Diflufenicanil
07011X0009/F,1829,1,"0,025",0,"0,1",Isofenphos
07011X0009/F,1859,1,"0,05",0,"0,1",Bromadiolone
07011X0009/F,1861,1,"0,02",0,"0,1",Bupirimate
07011X0009/F,1863,1,"0,025",0,"0,1",Cadusafos
07011X0009/F,1870,1,"0,025",0,"0,1",Diméfuron
07011X0009/F,1875,1,"0,025",0,"0,1",Hexaflumuron
07011X0009/F,1876,1,"0,05",0,"0,1",Hexythiazox
07011X0009/F,1877,1,"0,025",0,"0,1",Imidaclopride
07011X0009/F,1879,1,"0,025",0,"0,1",Metconazole
07011X0009/F,1881,1,"0,025",0,"0,1",Myclobutanil
07011X0009/F,1882,1,"0,025",0,"0,1",Nicosulfuron
07011X0009/F,1903,1,"0,025",0,"0,1",Acétochlore
07011X0009/F,1905,1,"0,05",0,"0,1",Difénoconazole
07011X0009/F,1906,1,"0,025",0,"0,1",Fenbuconazole
07011X0009/F,1907,1,"0,025",0,"0,1",AMPA
07011X0009/F,1908,1,"0,0175",0,"0,1",Furalaxyl
07011X0009/F,1909,1,"0,05",0,"0,1",Haloxyfop-méthyl-R
07011X0009/F,1911,1,"0,02",0,"0,1",Imazaméthabenz-méthyl
07011X0009/F,1912,1,"0,05",0,"0,1",Métosulame
07011X0009/F,1913,1,"0,025",0,"0,1",Thifensulfuron méthyl
07011X0009/F,1937,1,"0,05",0,"0,1",Naptalame
07011X0009/F,1945,1,"0,025",0,"0,1",Isoxaflutole
07011X0009/F,2008,1,"0,025",0,"0,1",Flurtamone
07011X0009/F,2009,1,"0,025",0,"0,1",Fipronil
07011X0009/F,2012,1,"0,025",0,"0,1",Amidosulfuron
07011X0009/F,2013,1,"0,0175",0,"0,1",Anthraquinone
07011X0009/F,2017,1,"0,025",0,"0,1",Clomazone
07011X0009/F,2028,1,"0,0325",0,"0,1",Quinoxyfen
07011X0009/F,2045,1,"0,01",0,"0,1",Terbuthylazine déséthyl
07011X0009/F,2070,1,"0,025",0,"0,1",Quizalofop éthyl
07011X0108/PZ,1083,1,"0,025",0,"0,1",Chlorpyriphos-éthyl
07011X0108/PZ,1092,1,"0,025",0,"0,1",Prosulfocarbe
07011X0108/PZ,1094,1,"0,025",0,"0,1",Lambda-cyhalothrine
07011X0108/PZ,1101,1,"0,015",0,"0,1",Alachlore
07011X0108/PZ,1102,1,"0,025",0,"0,1",Aldicarbe
07011X0108/PZ,1103,1,"0,005",0,"0,03",Aldrine
07011X0108/PZ,1104,1,"0,0275",0,"0,1",Amétryne
07011X0108/PZ,1105,1,"0,025",0,"0,1",Aminotriazole
07011X0108/PZ,1107,1,"0,015",0,"0,1",Atrazine
07011X0108/PZ,1108,1,"0,02",0,"0,1",Atrazine déséthyl
07011X0108/PZ,1109,1,"0,01",0,"0,1",Atrazine déisopropyl
07011X0108/PZ,1113,1,"0,025",0,"0,1",Bentazone
07011X0108/PZ,1125,1,"0,025",0,"0,1",Bromoxynil
07011X0108/PZ,1129,1,"0,025",0,"0,1",Carbendazime
07011X0108/PZ,1130,1,"0,025",0,"0,1",Carbofuran
07011X0108/PZ,1133,1,"0,04",0,"0,1",Chloridazone
07011X0108/PZ,1136,1,"0,025",0,"0,1",Chlortoluron
07011X0108/PZ,1137,1,"0,01",0,"0,1",Cyanazine
07011X0108/PZ,1139,1,"0,025",0,"0,1",Cymoxanil
07011X0108/PZ,1140,1,"0,05",0,"0,1",Cyperméthrine
07011X0108/PZ,1141,1,"0,025",0,"0,1","2,4-D"
07011X0108/PZ,1142,1,"0,025",0,"0,1","2,4-DB"
07011X0108/PZ,1146,1,"0,005",0,"0,1",DDE 44'
07011X0108/PZ,1147,1,"0,005",0,"0,1",DDT 24'
07011X0108/PZ,1148,1,"0,01",0,"0,1",DDT 44'
07011X0108/PZ,1149,1,"0,05",0,"0,1",Deltaméthrine
07011X0108/PZ,1155,1,"0,01",0,"0,1",Desmétryne
07011X0108/PZ,1157,1,"0,01",0,"0,1",Diazinon
07011X0108/PZ,1169,1,"0,025",0,"0,1",Dichlorprop
07011X0108/PZ,1170,1,"0,005",0,"0,1",Dichlorvos
07011X0108/PZ,1173,1,"0,005",0,"0,03",Dieldrine
07011X0108/PZ,1175,1,"0,01",0,"0,1",Diméthoate
07011X0108/PZ,1176,1,"0,025",0,"0,1",Dinoterbe
07011X0108/PZ,1177,1,"0,025",0,"0,1",Diuron
07011X0108/PZ,1178,1,"0,01",0,"0,1",Endosulfan alpha
07011X0108/PZ,1179,1,"0,025",0,"0,1",Endosulfan bêta
07011X0108/PZ,1181,1,"0,01",0,"0,1",Endrine
07011X0108/PZ,1184,1,"0,0175",0,"0,1",Ethofumésate
07011X0108/PZ,1187,1,"0,01",0,"0,1",Fénitrothion
07011X0108/PZ,1189,1,"0,035",0,"0,1",Fenpropimorphe
07011X0108/PZ,1190,1,"0,005",0,"0,1",Fenthion
07011X0108/PZ,1192,1,"0,05",0,"0,1",Folpel
07011X0108/PZ,1194,1,"0,025",0,"0,1",Flusilazole
07011X0108/PZ,1197,1,"0,01",0,"0,03",Heptachlore
07011X0108/PZ,1200,1,"0,01",0,"0,1",Hexachlorocyclohexane alpha
07011X0108/PZ,1201,1,"0,005",0,"0,1",Hexachlorocyclohexane bêta
07011X0108/PZ,1202,1,"0,0175",0,"0,1",Hexachlorocyclohexane delta
07011X0108/PZ,1203,1,"0,01",0,"0,1",Hexachlorocyclohexane gamma
07011X0108/PZ,1205,1,"0,025",0,"0,1",Ioxynil
07011X0108/PZ,1206,1,"0,01",0,"0,1",Iprodione
07011X0108/PZ,1207,1,"0,025",0,"0,1",Isodrine
