CD_STATION,CD_PARAMETRE,NBANASPERTS1,MA_MOY,NBQUANTIF,NORME_DCE,LB_PARAMETRE
06277X0076/F1,1146,1,"0,0125",0,"0,1",DDE 44'
06277X0076/F1,1147,1,"0,0125",0,"0,1",DDT 24'
06277X0076/F1,1148,1,"0,0125",0,"0,1",DDT 44'
06277X0076/F1,1149,1,"0,05",0,"0,1",Deltaméthrine
06277X0076/F1,1155,1,"0,025",0,"0,1",Desmétryne
06277X0076/F1,1157,1,"0,01",0,"0,1",Diazinon
06277X0076/F1,1169,1,"0,025",0,"0,1",Dichlorprop
06277X0076/F1,1170,1,"0,01",0,"0,1",Dichlorvos
06277X0076/F1,1173,1,"0,01",0,"0,03",Dieldrine
06277X0076/F1,1175,1,"0,025",0,"0,1",Diméthoate
06277X0076/F1,1176,1,"0,025",0,"0,1",Dinoterbe
06277X0076/F1,1177,1,"0,025",0,"0,1",Diuron
06277X0076/F1,1178,1,"0,025",0,"0,1",Endosulfan alpha
06277X0076/F1,1179,1,"0,025",0,"0,1",Endosulfan bêta
06277X0076/F1,1181,1,"0,0125",0,"0,1",Endrine
06277X0076/F1,1184,1,"0,025",0,"0,1",Ethofumésate
06277X0076/F1,1187,1,"0,01",0,"0,1",Fénitrothion
06277X0076/F1,1189,1,"0,035",0,"0,1",Fenpropimorphe
06277X0076/F1,1190,1,"0,025",0,"0,1",Fenthion
06277X0076/F1,1192,1,"0,05",0,"0,1",Folpel
06277X0076/F1,1194,1,"0,025",0,"0,1",Flusilazole
06277X0076/F1,1197,1,"0,01",0,"0,03",Heptachlore
06277X0076/F1,1200,1,"0,01",0,"0,1",Hexachlorocyclohexane alpha
06277X0076/F1,1201,1,"0,01",0,"0,1",Hexachlorocyclohexane bêta
06277X0076/F1,1202,1,"0,025",0,"0,1",Hexachlorocyclohexane delta
06277X0076/F1,1203,1,"0,01",0,"0,1",Hexachlorocyclohexane gamma
06277X0076/F1,1205,1,"0,025",0,"0,1",Ioxynil
06277X0076/F1,1206,1,"0,01",0,"0,1",Iprodione
06277X0076/F1,1207,1,"0,025",0,"0,1",Isodrine
06277X0076/F1,1208,1,"0,025",0,"0,1",Isoproturon
06277X0076/F1,1209,1,"0,025",0,"0,1",Linuron
06277X0076/F1,1210,1,"0,025",0,"0,1",Malathion
06277X0076/F1,1212,1,"0,025",0,"0,1","2,4-MCPA"
06277X0076/F1,1213,1,"0,025",0,"0,1","2,4-MCPB"
06277X0076/F1,1214,1,"0,025",0,"0,1",Mécoprop
06277X0076/F1,1215,1,"0,05",0,"0,1",Métamitrone
06277X0076/F1,1216,1,"0,025",0,"0,1",Méthabenzthiazuron
06277X0076/F1,1217,1,"0,01",0,"0,1",Méthidathion
06277X0076/F1,1218,1,"0,025",0,"0,1",Méthomyl
06277X0076/F1,1221,1,"0,0175",0,"0,1",Métolachlore
06277X0076/F1,1222,1,"0,025",0,"0,1",Métoxuron
06277X0076/F1,1225,1,"0,025",0,"0,1",Métribuzine
06277X0076/F1,1226,1,"0,01",0,"0,1",Mévinphos
06277X0076/F1,1228,1,"0,025",0,"0,1",Monuron
06277X0076/F1,1232,1,"0,025",0,"0,1",Parathion éthyl
06277X0076/F1,1233,1,"0,025",0,"0,1",Parathion méthyl
06277X0076/F1,1234,1,"0,025",0,"0,1",Pendiméthaline
06277X0076/F1,1236,1,"0,025",0,"0,1",Phenmédiphame
06277X0076/F1,1237,1,"0,025",0,"0,1",Phosalone
06277X0076/F1,1253,1,"0,05",0,"0,1",Prochloraz
06277X0076/F1,1254,1,"0,0125",0,"0,1",Prométryne
06277X0076/F1,1255,1,"0,025",0,"0,1",Propargite
06277X0076/F1,1256,1,"0,0125",0,"0,1",Propazine
06277X0076/F1,1257,1,"0,05",0,"0,1",Propiconazole
06277X0076/F1,1260,1,"0,01",0,"0,1",Pyrimiphos-éthyl
06277X0076/F1,1262,1,"0,025",0,"0,1",Secbuméton
06277X0076/F1,1263,1,"0,0225",0,"0,1",Simazine
06277X0076/F1,1264,1,"0,025",0,"0,1","2,4,5-T"
06277X0076/F1,1266,1,"0,025",0,"0,1",Terbuméton
06277X0076/F1,1268,1,"0,015",0,"0,1",Terbuthylazine
06277X0076/F1,1269,1,"0,025",0,"0,1",Terbutryne
06277X0076/F1,1280,1,"0,05",0,"0,1",Triadiménol
06277X0076/F1,1281,1,"0,025",0,"0,1",Triallate
06277X0076/F1,1287,1,"0,025",0,"0,1",Trichlorfon
06277X0076/F1,1288,1,"0,025",0,"0,1",Triclopyr
06277X0076/F1,1289,1,"0,025",0,"0,1",Trifluraline
06277X0076/F1,1291,1,"0,025",0,"0,1",Vinclozoline
06277X0076/F1,1333,1,"0,025",0,"0,1",Carbétamide
06277X0076/F1,1341,1,"0,025",0,"0,1",Chloronèbe
06277X0076/F1,1353,1,"0,025",0,"0,1",Chlorsulfuron
06277X0076/F1,1359,1,"0,02",0,"0,1",Cyprodinil
06277X0076/F1,1360,1,"0,0125",0,"0,1",Dichlofluanide
06277X0076/F1,1402,1,"0,025",0,"0,1",Diéthofencarbe
06277X0076/F1,1403,1,"0,025",0,"0,1",Diméthomorphe
06277X0076/F1,1405,1,"0,025",0,"0,1",Hexaconazole
06277X0076/F1,1406,1,"0,025",0,"0,1",Lénacile
06277X0076/F1,1414,1,"0,025",0,"0,1",Propyzamide
06277X0076/F1,1432,1,"0,0175",0,"0,1",Pyriméthanil
06277X0076/F1,1463,1,"0,025",0,"0,1",Carbaryl
06277X0076/F1,1464,1,"0,01",0,"0,1",Chlorfenvinphos
06277X0076/F1,1473,1,"0,025",0,"0,1",Chlorothalonil
06277X0076/F1,1474,1,"0,025",0,"0,1",Chlorprophame
06277X0076/F1,1480,1,"0,025",0,"0,1",Dicamba
06277X0076/F1,1488,1,"0,025",0,"0,1",Diflubenzuron
06277X0076/F1,1490,1,"0,025",0,"0,1",Dinitrocrésol(DNOC)
06277X0076/F1,1491,1,"0,025",0,"0,1",Dinosèbe
06277X0076/F1,1500,1,"0,025",0,"0,1",Fénuron
06277X0076/F1,1503,1,"0,05",0,"0,1",Flutriafol
06277X0076/F1,1506,1,"0,05",0,"0,1",Glyphosate
06277X0076/F1,1510,1,"0,025",0,"0,1",Mercaptodiméthur
06277X0076/F1,1515,1,"0,025",0,"0,1",Métobromuron
06277X0076/F1,1519,1,"0,025",0,"0,1",Napropamide
06277X0076/F1,1520,1,"0,025",0,"0,1",Néburon
06277X0076/F1,1523,1,"0,025",0,"0,1",Perméthrine
06277X0076/F1,1528,1,"0,025",0,"0,1",Pirimicarbe
06277X0076/F1,1532,1,"0,025",0,"0,1",Propanil
06277X0076/F1,1544,1,"0,025",0,"0,1",Triadiméfone
06277X0076/F1,1660,1,"0,025",0,"0,1",Tetraconazole
06277X0076/F1,1661,1,"0,015",0,"0,1",Tébutame
06277X0076/F1,1662,1,"0,025",0,"0,1",Sulcotrione
06277X0076/F1,1663,1,"0,025",0,"0,1",Pyrifenox
06277X0076/F1,1664,1,"0,01",0,"0,1",Procymidone
06277X0076/F1,1665,1,"0,025",0,"0,1",Phoxime
06277X0076/F1,1666,1,"0,025",0,"0,1",Oxadixyl
06277X0076/F1,1667,1,"0,025",0,"0,1",Oxadiazon
06277X0076/F1,1668,1,"0,05",0,"0,1",Oryzalin
06277X0076/F1,1669,1,"0,025",0,"0,1",Norflurazon
06277X0076/F1,1670,1,"0,0125",0,"0,1",Métazachlore
06277X0076/F1,1672,1,"0,05",0,"0,1",Isoxaben
06277X0076/F1,1673,1,"0,025",0,"0,1",Hexazinone
06277X0076/F1,1675,1,"0,025",0,"0,1",Flurochloridone
06277X0076/F1,1678,1,"0,025",0,"0,1",Dimethenamide
06277X0076/F1,1679,1,"0,025",0,"0,1",Dichlobenil
06277X0076/F1,1680,1,"0,025",0,"0,1",Cyproconazole
06277X0076/F1,1683,1,"0,025",0,"0,1",Chloroxuron
06277X0076/F1,1686,1,"0,05",0,"0,1",Bromacil
06277X0076/F1,1687,1,"0,025",0,"0,1",Benalaxyl
06277X0076/F1,1688,1,"0,025",0,"0,1",Aclonifène
06277X0076/F1,1694,1,"0,05",0,"0,1",Tébuconazole
06277X0076/F1,1695,1,"0,025",0,"0,1",Imazaméthabenz
06277X0076/F1,1700,1,"0,025",0,"0,1",Fenpropidine
06277X0076/F1,1706,1,"0,05",0,"0,1",Métalaxyl
06277X0076/F1,1707,1,"0,025",0,"0,1",Molinate
06277X0076/F1,1708,1,"0,025",0,"0,1",Piclorame
06277X0076/F1,1709,1,"0,025",0,"0,1",Piperonyl butoxyde
06277X0076/F1,1719,1,"0,025",0,"0,1",Tolylfluanide
06277X0076/F1,1742,1,"0,025",0,"0,1",Endosulfan sulfate
06277X0076/F1,1744,1,"0,05",0,"0,1",Epoxiconazole
06277X0076/F1,1749,1,"0,01",0,"0,03",Heptachlore époxyde trans
06277X0076/F1,1757,1,"0,01",0,"0,1",Chlordane béta
06277X0076/F1,1762,1,"0,025",0,"0,1",Penconazole
06277X0076/F1,1763,1,"0,025",0,"0,1",Ethidimuron
06277X0076/F1,1806,1,"0,05",0,"0,1",Aldicarbe sulfoxyde
06277X0076/F1,1807,1,"0,05",0,"0,1",Aldicarbe sulfoné
06277X0076/F1,1810,1,"0,05",0,"0,1",Clopyralide
06277X0076/F1,1812,1,"0,05",0,"0,1",Alpha-cyperméthrine/alphaméthrine
06277X0076/F1,1814,1,"0,02",0,"0,1",Diflufenicanil
06277X0076/F1,1829,1,"0,025",0,"0,1",Isofenphos
06277X0076/F1,1859,1,"0,05",0,"0,1",Bromadiolone
06277X0076/F1,1860,1,"0,05",0,"0,1",Bromuconazole
06277X0076/F1,1861,1,"0,025",0,"0,1",Bupirimate
06277X0076/F1,1863,1,"0,025",0,"0,1",Cadusafos
06277X0076/F1,1870,1,"0,025",0,"0,1",Diméfuron
06277X0076/F1,1871,1,"0,05",0,"0,1",Diniconazole
06277X0076/F1,1875,1,"0,025",0,"0,1",Hexaflumuron
06277X0076/F1,1876,1,"0,05",0,"0,1",Hexythiazox
06277X0076/F1,1877,1,"0,025",0,"0,1",Imidaclopride
06277X0076/F1,1881,1,"0,025",0,"0,1",Myclobutanil
06277X0076/F1,1882,1,"0,025",0,"0,1",Nicosulfuron
06277X0076/F1,1895,1,"0,025",0,"0,1",Tébufénozide
06277X0076/F1,1902,1,"0,05",0,"0,1",Triflumuron
06277X0076/F1,1903,1,"0,025",0,"0,1",Acétochlore
06277X0076/F1,1906,1,"0,025",0,"0,1",Fenbuconazole
06277X0076/F1,1907,1,"0,05",0,"0,1",AMPA
06277X0076/F1,1908,1,"0,025",0,"0,1",Furalaxyl
06277X0076/F1,1909,1,"0,05",0,"0,1",Haloxyfop-méthyl-R
06277X0076/F1,1912,1,"0,05",0,"0,1",Métosulame
06277X0076/F1,1913,1,"0,025",0,"0,1",Thifensulfuron méthyl
06277X0076/F1,1939,1,"0,01",0,"0,1",Flazasulfuron
06277X0076/F1,1945,1,"0,025",0,"0,1",Isoxaflutole
06277X0076/F1,1951,1,"0,005",0,"0,1",Azoxystrobine
06277X0076/F1,1965,1,"0,005",0,"0,1",Asulame
06277X0076/F1,1967,1,"0,05",0,"0,1",Fenoxycarbe
06277X0076/F1,1970,1,"0,025",0,"0,1",Acifluorfen
06277X0076/F1,2008,1,"0,025",0,"0,1",Flurtamone
06277X0076/F1,2009,1,"0,025",0,"0,1",Fipronil
06277X0076/F1,2012,1,"0,025",0,"0,1",Amidosulfuron
06277X0076/F1,2017,1,"0,025",0,"0,1",Clomazone
06277X0076/F1,2022,1,"0,005",0,"0,1",Fludioxonil
06277X0076/F1,2027,1,"0,025",0,"0,1",Ofurace
06277X0076/F1,2028,1,"0,0325",0,"0,1",Quinoxyfen
06277X0076/F1,2045,1,"0,025",0,"0,1",Terbuthylazine déséthyl
06277X0076/F1,2070,1,"0,025",0,"0,1",Quizalofop éthyl
06277X0084/SO,1083,6,"0,01",0,"0,1",Chlorpyriphos-éthyl
06277X0084/SO,1092,6,"0,02",0,"0,1",Prosulfocarbe
06277X0084/SO,1094,6,"0,01",0,"0,1",Lambda-cyhalothrine
06277X0084/SO,1101,6,"0,02",0,"0,1",Alachlore
06277X0084/SO,1102,6,"0,01",0,"0,1",Aldicarbe
06277X0084/SO,1103,6,"0,005",0,"0,03",Aldrine
06277X0084/SO,1104,6,"0,01",0,"0,1",Amétryne
06277X0084/SO,1105,6,"0,025",0,"0,1",Aminotriazole
06277X0084/SO,1107,6,"0,01",0,"0,1",Atrazine
06277X0084/SO,1108,6,"0,01",0,"0,1",Atrazine déséthyl
06277X0084/SO,1109,6,"0,029166667",0,"0,1",Atrazine déisopropyl
06277X0084/SO,1113,6,"0,01",0,"0,1",Bentazone
06277X0084/SO,1125,6,"0,02",0,"0,1",Bromoxynil
06277X0084/SO,1129,6,"0,05",0,"0,1",Carbendazime
06277X0084/SO,1130,6,"0,01",0,"0,1",Carbofuran
06277X0084/SO,1133,6,"0,025",0,"0,1",Chloridazone
06277X0084/SO,1136,6,"0,025",0,"0,1",Chlortoluron
06277X0084/SO,1137,6,"0,02",0,"0,1",Cyanazine
06277X0084/SO,1139,6,"0,05",0,"0,1",Cymoxanil
06277X0084/SO,1140,6,"0,01",0,"0,1",Cyperméthrine
06277X0084/SO,1141,6,"0,01",0,"0,1","2,4-D"
06277X0084/SO,1142,6,"0,02",0,"0,1","2,4-DB"
06277X0084/SO,1146,6,"0,005",0,"0,1",DDE 44'
06277X0084/SO,1147,6,"0,005",0,"0,1",DDT 24'
06277X0084/SO,1148,6,"0,005",0,"0,1",DDT 44'
06277X0084/SO,1149,6,"0,01",0,"0,1",Deltaméthrine
06277X0084/SO,1155,6,"0,01",0,"0,1",Desmétryne
06277X0084/SO,1157,6,"0,02",0,"0,1",Diazinon
06277X0084/SO,1169,6,"0,01",0,"0,1",Dichlorprop
06277X0084/SO,1170,6,"0,02",0,"0,1",Dichlorvos
06277X0084/SO,1173,6,"0,005",0,"0,03",Dieldrine
06277X0084/SO,1175,6,"0,05",0,"0,1",Diméthoate
06277X0084/SO,1176,6,"0,025",0,"0,1",Dinoterbe
06277X0084/SO,1177,6,"0,01",0,"0,1",Diuron
06277X0084/SO,1178,6,"0,01",0,"0,1",Endosulfan alpha
06277X0084/SO,1179,6,"0,01",0,"0,1",Endosulfan bêta
06277X0084/SO,1181,6,"0,005",0,"0,1",Endrine
06277X0084/SO,1184,6,"0,02",0,"0,1",Ethofumésate
06277X0084/SO,1187,6,"0,02",0,"0,1",Fénitrothion
06277X0084/SO,1189,6,"0,025",0,"0,1",Fenpropimorphe
06277X0084/SO,1190,6,"0,02",0,"0,1",Fenthion
06277X0084/SO,1192,6,"0,01",0,"0,1",Folpel
06277X0084/SO,1194,6,"0,025",0,"0,1",Flusilazole
06277X0084/SO,1197,6,"0,005",0,"0,03",Heptachlore
06277X0084/SO,1200,6,"0,005",0,"0,1",Hexachlorocyclohexane alpha
06277X0084/SO,1201,6,"0,005",0,"0,1",Hexachlorocyclohexane bêta
06277X0084/SO,1202,6,"0,005",0,"0,1",Hexachlorocyclohexane delta
06277X0084/SO,1203,6,"0,005",0,"0,1",Hexachlorocyclohexane gamma
06277X0084/SO,1205,6,"0,02",0,"0,1",Ioxynil
06277X0084/SO,1206,6,"0,02",0,"0,1",Iprodione
06277X0084/SO,1207,6,"0,01",0,"0,1",Isodrine
06277X0084/SO,1208,6,"0,02",0,"0,1",Isoproturon
06277X0084/SO,1209,6,"0,01",0,"0,1",Linuron
06277X0084/SO,1210,6,"0,02",0,"0,1",Malathion
06277X0084/SO,1212,6,"0,01",0,"0,1","2,4-MCPA"
06277X0084/SO,1213,6,"0,02",0,"0,1","2,4-MCPB"
06277X0084/SO,1214,6,"0,01",0,"0,1",Mécoprop
06277X0084/SO,1215,6,"0,025",0,"0,1",Métamitrone
06277X0084/SO,1216,6,"0,02",0,"0,1",Méthabenzthiazuron
06277X0084/SO,1217,6,"0,02",0,"0,1",Méthidathion
06277X0084/SO,1218,6,"0,0125",0,"0,1",Méthomyl
06277X0084/SO,1221,6,"0,01",0,"0,1",Métolachlore
06277X0084/SO,1222,6,"0,02",0,"0,1",Métoxuron
06277X0084/SO,1225,6,"0,025",0,"0,1",Métribuzine
06277X0084/SO,1226,6,"0,02",0,"0,1",Mévinphos
06277X0084/SO,1228,6,"0,01",0,"0,1",Monuron
06277X0084/SO,1232,6,"0,02",0,"0,1",Parathion éthyl
06277X0084/SO,1233,6,"0,02",0,"0,1",Parathion méthyl
06277X0084/SO,1234,6,"0,01",0,"0,1",Pendiméthaline
06277X0084/SO,1236,6,"0,05",0,"0,1",Phenmédiphame
06277X0084/SO,1237,6,"0,02",0,"0,1",Phosalone
06277X0084/SO,1253,6,"0,025",0,"0,1",Prochloraz
06277X0084/SO,1254,6,"0,025",0,"0,1",Prométryne
06277X0084/SO,1255,6,"0,025",0,"0,1",Propargite
06277X0084/SO,1256,6,"0,01",0,"0,1",Propazine
06277X0084/SO,1257,6,"0,05",0,"0,1",Propiconazole
06277X0084/SO,1259,6,"0,025",0,"0,1",Pyridate
06277X0084/SO,1260,6,"0,02",0,"0,1",Pyrimiphos-éthyl
06277X0084/SO,1262,6,"0,02",0,"0,1",Secbuméton
06277X0084/SO,1263,6,"0,01",0,"0,1",Simazine
06277X0084/SO,1264,6,"0,01",0,"0,1","2,4,5-T"
06277X0084/SO,1266,6,"0,01",0,"0,1",Terbuméton
06277X0084/SO,1268,6,"0,01",0,"0,1",Terbuthylazine
06277X0084/SO,1269,6,"0,02",0,"0,1",Terbutryne
06277X0084/SO,1280,6,"0,05",0,"0,1",Triadiménol
06277X0084/SO,1281,6,"0,02",0,"0,1",Triallate
06277X0084/SO,1287,6,"0,05",0,"0,1",Trichlorfon
06277X0084/SO,1288,6,"0,01",0,"0,1",Triclopyr
06277X0084/SO,1289,6,"0,01",0,"0,1",Trifluraline
06277X0084/SO,1291,6,"0,01",0,"0,1",Vinclozoline
06277X0084/SO,1333,6,"0,02",0,"0,1",Carbétamide
06277X0084/SO,1341,6,"0,02",0,"0,1",Chloronèbe
06277X0084/SO,1353,6,"0,02",0,"0,1",Chlorsulfuron
06277X0084/SO,1359,6,"0,02",0,"0,1",Cyprodinil
06277X0084/SO,1360,6,"0,02",0,"0,1",Dichlofluanide
06277X0084/SO,1402,6,"0,02",0,"0,1",Diéthofencarbe
06277X0084/SO,1403,6,"0,05",0,"0,1",Diméthomorphe
06277X0084/SO,1405,6,"0,05",0,"0,1",Hexaconazole
06277X0084/SO,1406,6,"0,05",0,"0,1",Lénacile
06277X0084/SO,1407,6,"0,05",0,"0,1",Bénomyl
06277X0084/SO,1414,6,"0,02",0,"0,1",Propyzamide
06277X0084/SO,1432,6,"0,02",0,"0,1",Pyriméthanil
06277X0084/SO,1463,6,"0,01",0,"0,1",Carbaryl
06277X0084/SO,1464,6,"0,02",0,"0,1",Chlorfenvinphos
06277X0084/SO,1473,6,"0,02",0,"0,1",Chlorothalonil
06277X0084/SO,1474,6,"0,01",0,"0,1",Chlorprophame
06277X0084/SO,1480,6,"0,02",0,"0,1",Dicamba
06277X0084/SO,1488,6,"0,025",0,"0,1",Diflubenzuron
06277X0084/SO,1490,6,"0,025",0,"0,1",Dinitrocrésol(DNOC)
06277X0084/SO,1491,6,"0,025",0,"0,1",Dinosèbe
06277X0084/SO,1500,6,"0,02",0,"0,1",Fénuron
06277X0084/SO,1503,6,"0,025",0,"0,1",Flutriafol
06277X0084/SO,1506,6,"0,05",0,"0,1",Glyphosate
06277X0084/SO,1510,6,"0,01",0,"0,1",Mercaptodiméthur
06277X0084/SO,1515,6,"0,01",0,"0,1",Métobromuron
06277X0084/SO,1519,6,"0,01",0,"0,1",Napropamide
06277X0084/SO,1520,6,"0,02",0,"0,1",Néburon
06277X0084/SO,1522,6,"0,05",0,"0,1",Paraquat
06277X0084/SO,1523,6,"0,01",0,"0,1",Perméthrine
06277X0084/SO,1528,6,"0,01",0,"0,1",Pirimicarbe
06277X0084/SO,1532,6,"0,02",0,"0,1",Propanil
06277X0084/SO,1544,6,"0,025",0,"0,1",Triadiméfone
06277X0084/SO,1660,6,"0,05",0,"0,1",Tetraconazole
06277X0084/SO,1661,6,"0,01",0,"0,1",Tébutame
06277X0084/SO,1662,6,"0,02",0,"0,1",Sulcotrione
06277X0084/SO,1663,6,"0,01",0,"0,1",Pyrifenox
06277X0084/SO,1664,6,"0,02",0,"0,1",Procymidone
06277X0084/SO,1665,6,"0,05",0,"0,1",Phoxime
06277X0084/SO,1666,6,"0,01",0,"0,1",Oxadixyl
06277X0084/SO,1667,6,"0,01",0,"0,1",Oxadiazon
06277X0084/SO,1668,6,"0,025",0,"0,1",Oryzalin
06277X0084/SO,1669,6,"0,025",0,"0,1",Norflurazon
06277X0084/SO,1670,6,"0,025",0,"0,1",Métazachlore
06277X0084/SO,1672,6,"0,02",0,"0,1",Isoxaben
06277X0084/SO,1673,6,"0,025",0,"0,1",Hexazinone
06277X0084/SO,1675,6,"0,02",0,"0,1",Flurochloridone
06277X0084/SO,1678,6,"0,02",0,"0,1",Dimethenamide
06277X0084/SO,1679,6,"0,025",0,"0,1",Dichlobenil
06277X0084/SO,1680,6,"0,025",0,"0,1",Cyproconazole
06277X0084/SO,1681,6,"0,01",0,"0,1",Cyfluthrine
06277X0084/SO,1683,6,"0,025",0,"0,1",Chloroxuron
06277X0084/SO,1686,6,"0,025",0,"0,1",Bromacil
06277X0084/SO,1687,6,"0,005",0,"0,1",Benalaxyl
06277X0084/SO,1688,6,"0,025",0,"0,1",Aclonifène
06277X0084/SO,1694,6,"0,025",0,"0,1",Tébuconazole
06277X0084/SO,1696,6,"0,01",0,"0,1",Cycluron
06277X0084/SO,1700,6,"0,025",0,"0,1",Fenpropidine
06277X0084/SO,1706,6,"0,01",0,"0,1",Métalaxyl
06277X0084/SO,1707,6,"0,01",0,"0,1",Molinate
06277X0084/SO,1709,6,"0,02",0,"0,1",Piperonyl butoxyde
06277X0084/SO,1712,6,"0,02",0,"0,1",Propachlore
06277X0084/SO,1713,6,"0,01",0,"0,1",Thiabendazole
06277X0084/SO,1719,6,"0,02",0,"0,1",Tolylfluanide
06277X0084/SO,1742,6,"0,01",0,"0,1",Endosulfan sulfate
06277X0084/SO,1744,6,"0,01",0,"0,1",Epoxiconazole
06277X0084/SO,1757,6,"0,01",0,"0,1",Chlordane béta
06277X0084/SO,1762,6,"0,025",0,"0,1",Penconazole
06277X0084/SO,1763,6,"0,025",0,"0,1",Ethidimuron
06277X0084/SO,1765,6,"0,02",0,"0,1",Fluroxypyr
06277X0084/SO,1797,6,"0,05",0,"0,1",Metsulfuron méthyle
06277X0084/SO,1806,6,"0,01",0,"0,1",Aldicarbe sulfoxyde
06277X0084/SO,1807,6,"0,01",0,"0,1",Aldicarbe sulfoné
06277X0084/SO,1810,6,"0,05",0,"0,1",Clopyralide
06277X0084/SO,1812,6,"0,01",0,"0,1",Alpha-cyperméthrine/alphaméthrine
06277X0084/SO,1814,6,"0,01",0,"0,1",Diflufenicanil
06277X0084/SO,1829,6,"0,02",0,"0,1",Isofenphos
06277X0084/SO,1831,6,"0,05",0,"0,1",Simazine-hydroxy
06277X0084/SO,1832,6,"0,05",0,"0,1",2-hydroxy atrazine
06277X0084/SO,1859,6,"0,05",0,"0,1",Bromadiolone
06277X0084/SO,1860,6,"0,01",0,"0,1",Bromuconazole
06277X0084/SO,1861,6,"0,01",0,"0,1",Bupirimate
06277X0084/SO,1863,6,"0,01",0,"0,1",Cadusafos
06277X0084/SO,1870,6,"0,01",0,"0,1",Diméfuron
06277X0084/SO,1871,6,"0,02",0,"0,1",Diniconazole
06277X0084/SO,1875,6,"0,02",0,"0,1",Hexaflumuron
06277X0084/SO,1876,6,"0,025",0,"0,1",Hexythiazox
06277X0084/SO,1877,6,"0,025",0,"0,1",Imidaclopride
06277X0084/SO,1881,6,"0,025",0,"0,1",Myclobutanil
06277X0084/SO,1882,6,"0,025",0,"0,1",Nicosulfuron
06277X0084/SO,1895,6,"0,02",0,"0,1",Tébufénozide
06277X0084/SO,1902,6,"0,05",0,"0,1",Triflumuron
06277X0084/SO,1903,6,"0,01",0,"0,1",Acétochlore
06277X0084/SO,1905,6,"0,025",0,"0,1",Difénoconazole
06277X0084/SO,1906,6,"0,05",0,"0,1",Fenbuconazole
06277X0084/SO,1907,6,"0,05",0,"0,1",AMPA
06277X0084/SO,1908,6,"0,025",0,"0,1",Furalaxyl
06277X0084/SO,1911,6,"0,025",0,"0,1",Imazaméthabenz-méthyl
06277X0084/SO,1912,6,"0,05",0,"0,1",Métosulame
06277X0084/SO,1913,6,"0,05",0,"0,1",Thifensulfuron méthyl
06277X0084/SO,1923,6,"0,01",0,"0,1",Sébuthylazine
06277X0084/SO,1929,6,"0,01",0,"0,1","1-(3,4-dichlorophényl)-3-méthyl-urée"
06277X0084/SO,1930,6,"0,01",0,"0,1","3,4-dichlorophénylurée"
06277X0084/SO,1937,6,"0,01",0,"0,1",Naptalame
06277X0084/SO,1939,6,"0,05",0,"0,1",Flazasulfuron
06277X0084/SO,1945,6,"0,01",0,"0,1",Isoxaflutole
06277X0084/SO,1950,6,"0,005",0,"0,1",Kresoxim-methyl
06277X0084/SO,1951,6,"0,005",0,"0,1",Azoxystrobine
06277X0084/SO,1954,6,"0,05",0,"0,1",Hydroxyterbuthylazine
06277X0084/SO,1965,6,"0,05",0,"0,1",Asulame
06277X0084/SO,1967,6,"0,02",0,"0,1",Fenoxycarbe
06277X0084/SO,1970,6,"0,02",0,"0,1",Acifluorfen
06277X0084/SO,2008,6,"0,01",0,"0,1",Flurtamone
06277X0084/SO,2009,6,"0,005",0,"0,1",Fipronil
06277X0084/SO,2011,6,"0,01",0,"0,1","2,6-dichlorobenzamide"
06277X0084/SO,2012,6,"0,05",0,"0,1",Amidosulfuron
06277X0084/SO,2013,6,"0,01",0,"0,1",Anthraquinone
06277X0084/SO,2014,6,"0,02",0,"0,1",Azaconazole
06277X0084/SO,2017,6,"0,02",0,"0,1",Clomazone
06277X0084/SO,2022,6,"0,02",0,"0,1",Fludioxonil
06277X0084/SO,2026,6,"0,01",0,"0,1",Lufénuron
06277X0084/SO,2027,6,"0,005",0,"0,1",Ofurace
06277X0084/SO,2028,6,"0,005",0,"0,1",Quinoxyfen
06277X0084/SO,2045,6,"0,01",0,"0,1",Terbuthylazine déséthyl
06277X0084/SO,2046,6,"0,005",0,"0,1",Hexachlorocyclohexane epsilon
06277X0084/SO,2056,6,"0,005",0,"0,1",Fluquinconazole
06277X0084/SO,2057,6,"0,025",0,"0,1",Fénamidone
06277X0084/SO,2070,6,"0,01",0,"0,1",Quizalofop éthyl
06277X0084/SO,2075,6,"0,01",0,"0,1",Fomesafen
06277X0084/SO,2546,6,"0,025",0,"0,1",Dimét(h)achlore
06277X0084/SO,2563,6,"0,035",0,"0,1",Iodosulfuron
06277X0084/SO,2565,6,"0,05",0,"0,1",Flupyrsulfuron méthyle
06277X0084/SO,2576,6,"0,02",0,"0,1",Pyraclostrobine
06277X0084/SO,2664,6,"0,05",0,"0,1",Spiroxamine
06277X0084/SO,2678,6,"0,025",0,"0,1",Trifloxystrobine
06277X0084/SO,2737,6,"0,025",0,"0,1",Desmethylnorflurazon
06277X0084/SO,2743,6,"0,025",0,"0,1",Fenhexamid
06277X0084/SO,2847,6,"0,01",0,"0,1",Didemethylisoproturon
06277X0084/SO,2924,6,"0,05",0,"0,1",Benfuracarbe
06277X0084/SO,2951,6,"0,05",0,"0,1",Iprovalicarb
06277X0084/SO,5475,6,"0,025",0,"0,1",Thiofanox sulfoxyde
06284X1015/A,1083,1,"0,025",0,"0,1",Chlorpyriphos-éthyl
06284X1015/A,1092,1,"0,025",0,"0,1",Prosulfocarbe
